id,atlas_id,name,acronym,st_level,ontology_id,hemisphere_id,weight,parent_structure_id,depth,graph_id,graph_order,structure_id_path,color_hex_triplet,neuro_name_structure_id,neuro_name_structure_id_path,failed,sphinx_id,structure_name_facet,failed_facet,safe_name
3202,3202,rostral subparaventricular area,RSPa,6,2,3,8000,2009,7,4,88,/2000/2001/2002/2003/2004/2008/2009/3202/,ED5CD5,,,f,1469,1416697542,734881840,rostral subparaventricular area
5796,5795,superficial stratum of SePall,SePalls,10,8,3,8000,5742,10,13,448,/6070/5012/5450/5866/8224/6608/7480/8216/5110/5742/5796/,E6513A,,,f,5118,526326035,734881840,superficial stratum of SePall
15675,,ventromedial hypothalamic nucleus,VMH,11,12,3,8390,15673,10,17,113,/15564/15565/15566/15567/15568/15622/15666/15667/15669/15673/15675/,975C34,,,f,10030,2052365686,734881840,ventromedial hypothalamic nucleus
112764804,,periventricular stratum of TTe,TTep,10,112755220,3,8000,112764802,11,112755225,561,/112763676/112763678/112763680/112763682/112764008/112764010/112764034/112764310/112764742/112764798/112764802/112764804/,FF4865,,,f,12910,1844300474,734881840,periventricular stratum of TTe
146034836,,rostral sulcus,ros,,11,3,8660,10630,7,16,2334,/10153/10154/10155/10156/10609/10610/10630/146034836/,6D6E70,,,f,8934,65716028,734881840,rostral sulcus
312782558,,"Anterior area, layer 4",VISa4,11,1,3,8690,312782546,8,1,349,/997/8/567/688/695/315/22/312782546/312782558/,009FAC,,,f,350,1895248491,734881840,Anterior area layer 4
10193,,orbital subdivision of area 10,A10o,,11,3,8660,10190,11,16,677,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10190/10193/,DEBD3E,,,f,7277,2665912719,734881840,orbital subdivision of area 10
16274,,ventral part of PHyB,PHyB-V,6,12,3,8390,16247,7,17,739,/15564/15565/15566/15567/15738/16211/16247/16274/,B25B46,,,f,10656,3968960435,734881840,ventral part of PHyB
17750,,hypoglossal nerve root,12n,12,12,3,8390,17735,2,17,2505,/15564/17735/17750/,CCCCCC,,,f,12422,2666334565,734881840,hypoglossal nerve root
391,48,"Field CA1, stratum lacunosum-moleculare",CA1slm,11,1,3,8690,382,9,1,458,/997/8/567/688/695/1089/1080/375/382/391/,7ED04B,,,f,459,660945402,734881840,Field CA1 stratum lacunosum-moleculare
3315,3315,bed nucleus of the anterior commissure,BAC,11,2,3,8000,3313,12,4,207,/2000/2001/2002/2003/2012/2013/2015/3275/3306/3307/3309/3313/3315/,ED985C,,,f,1588,3884985592,734881840,bed nucleus of the anterior commissure
8306,8305,ventricular zone of JcPD,JcPDv,9,8,3,8000,7454,9,13,795,/6070/5012/5450/5440/7372/7814/7794/5854/7454/8306/,BF8326,,,f,5465,1373281521,734881840,ventricular zone of JcPD
266441201,,layer III of area 45op,A45op3,,11,3,8660,266441189,13,16,793,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10185/10187/266441189/266441201/,D4B235,,,f,7393,1550488802,734881840,layer III of area 45op
688,85,Cerebral cortex,CTX,3,1,3,8690,567,3,1,3,/997/8/567/688/,B0FFB8,,,f,4,3591311804,734881840,Cerebral cortex
12711,,cluster D of Purkinje cells,PkD,,11,3,8660,12707,7,16,3089,/10153/10154/10155/10653/10654/10663/12707/12711/,81696B,,,f,9689,2287875540,734881840,cluster D of Purkinje cells
17232,,r5 part of spinal vestibular nucleus,r5SpVe,11,12,3,8390,111220756,9,17,1847,/15564/15565/16808/17220/17221/17223/17229/17231/111220756/17232/,5DB8FF,,,f,11764,4181336458,734881840,r5 part of spinal vestibular nucleus
111220744,,mantle zone of r5A,r5Am,9,12,3,8390,17223,6,17,1830,/15564/15565/16808/17220/17221/17223/111220744/,5DB8FF,,,f,11747,4212472772,734881840,mantle zone of r5A
312782636,,"Postrhinal area, layer 2/3",VISpor2/3,11,1,3,8690,312782628,8,1,215,/997/8/567/688/695/315/669/312782628/312782636/,08858C,,,f,216,2862569473,734881840,Postrhinal area layer 2/3
104,12,"Agranular insular area, dorsal part",AId,9,1,3,8690,95,7,1,279,/997/8/567/688/695/315/95/104/,219866,,,f,280,289370996,734881840,Agranular insular area dorsal part
8420,8419,periventricular stratum of r6BI,r6BIp,10,8,3,8000,8406,8,13,1455,/6070/5012/5460/8334/6330/5284/7798/8406/8420/,A6CDFF,,,f,6125,3793026088,734881840,periventricular stratum of r6BI
3683,3683,superficial stratum of p3ARL,p3ALRs,10,2,3,8000,3678,10,4,584,/2000/2001/2002/2020/2021/2022/2024/3675/3676/3678/3683/,E6ED5C,,,f,1965,806782092,734881840,superficial stratum of p3ARL
17807,,ventral tegmental decussation,vtg,12,12,3,8390,17735,2,17,2564,/15564/17735/17807/,CCCCCC,,,f,12481,2482574838,734881840,ventral tegmental decussation
1029,269,Posterior limiting nucleus of the thalamus,POL,8,1,3,8690,138,7,1,670,/997/8/343/1129/549/856/138/1029/,FF909F,,,f,671,3921343755,734881840,Posterior limiting nucleus of the thalamus
433,1044,"Anteromedial visual area, layer 5",VISam5,11,1,3,8690,394,8,1,175,/997/8/567/688/695/315/669/394/433/,08858C,,,f,176,540698515,734881840,Anteromedial visual area layer 5
10970,,layer IV of area 39r,A39r4,,11,3,8660,10233,13,16,1054,/10153/10154/10155/10156/10157/10158/10159/10160/10208/10214/10225/10232/10233/10970/,D38E32,,,f,7654,1198699581,734881840,layer IV of area 39r
112765549,,lateral part of PcP,PcPL,7,112755220,3,8000,112765526,8,112755225,923,/112763676/112763678/112763680/112765096/112765504/112765506/112765524/112765526/112765549/,FFE524,,,f,13110,3239091955,734881840,lateral part of PcP
460,198,Midbrain trigeminal nucleus,MEV,8,1,3,8690,339,5,1,819,/997/8/343/313/339/460/,FF7AFF,,,f,820,881115082,734881840,Midbrain trigeminal nucleus
16005,,periventricular stratum of FCx (subventricular zone),FCp,10,12,3,8390,16004,11,17,457,/15564/15565/15566/15567/15738/15739/15750/15903/16001/16002/16004/16005/,F32F4F,,,f,10374,1654899408,734881840,periventricular stratum of FCx (subventricular zone)
3114,3114,Lumbar Segment 4,L4,,5,3,8150,1137,2,2,28,/1134/1137/3114/,000000,,,f,1356,454854583,734881840,Lumbar Segment 4
4589,4583,"paraventricular nucleus of the hypothalamus, left, parvicellular division, periventricular part",PVHpv,,7,1,8490,4586,8,10,558,/4005/4006/4391/4540/4570/12905/4573/4586/4589/,7FFF84,,,f,3389,1739345065,734881840,paraventricular nucleus of the hypothalamus left parvicellular division periventricular part
15799,,mantle zone of SePal,SePalm,9,12,3,8390,15797,10,17,239,/15564/15565/15566/15567/15738/15739/15750/15751/15784/15797/15799/,F5853A,,,f,10156,1307485504,734881840,mantle zone of SePal
111220762,,superficial stratum of r5Tr,r5Trs,10,12,3,8390,17237,8,17,1856,/15564/15565/16808/17220/17221/17223/17235/17237/111220762/,5DB8FF,,,f,11773,240019296,734881840,superficial stratum of r5Tr
10710,,"Lobule II, molecular layer",CENT2mo,11,1,3,8690,976,7,1,1026,/997/8/512/528/645/920/976/10710/,FFFC91,,,f,1027,2316780061,734881840,Lobule II molecular layer
3430,3430,intermediate stratum of AOV,AOVi,10,2,3,8000,3428,11,4,322,/2000/2001/2002/2003/2012/2013/2015/3400/3401/3426/3428/3430/,ED985C,,,f,1703,465305868,734881840,intermediate stratum of AOV
15858,,ventral striatum,VStr,11,12,3,8390,15856,12,17,303,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15851/15853/15856/15858/,EA9E4E,,,f,10220,1709608372,734881840,ventral striatum
807,100,"Dentate gyrus medial blade, molecular layer",DGmb-mo,11,1,3,8690,799,9,1,487,/997/8/567/688/695/1089/1080/726/799/807/,7ED04B,,,f,488,2851990255,734881840,Dentate gyrus medial blade molecular layer
4482,4476,"basal ventral medial nucleus of the thalamus, right",VMb,,7,2,8490,4472,8,10,767,/4005/4006/4391/4392/4393/12923/12925/4472/4482/,A9E855,,,f,3598,1099313130,734881840,basal ventral medial nucleus of the thalamus right
11568,,intercalated nuclei of BNST,BNSTin,,11,3,8660,10384,9,16,1854,/10153/10154/10155/10156/10157/10158/10331/10383/10384/11568/,65956A,,,f,8454,306775180,734881840,intercalated nuclei of BNST
10613,,callosal sulcus,cals,,11,3,8660,10611,7,16,2279,/10153/10154/10155/10156/10609/10610/10611/10613/,6D6E70,,,f,8879,3980510659,734881840,callosal sulcus
12425,,perifacial zone,PF7,,11,3,8660,12503,9,16,2872,/10153/10154/10155/10653/10654/10655/10661/12416/12503/12425/,D1D7E8,,,f,9472,2285185778,734881840,perifacial zone
16345,,mantle zone of ZIC,ZICm,9,12,3,8390,16343,9,17,814,/15564/15565/15566/16308/16309/16310/16313/16332/16343/16345/,FFF7BD,,,f,10731,2697952074,734881840,mantle zone of ZIC
15917,,"anterior olfactory area, ventral part",AOV,8,12,3,8390,15904,9,17,364,/15564/15565/15566/15567/15738/15739/15750/15903/15904/15917/,DA4335,,,f,10281,3652621312,734881840,anterior olfactory area ventral part
3863,3863,intermediate zone of PCom,PComi,10,2,3,8000,3861,9,4,777,/2000/2001/2002/2020/2035/2036/2037/3858/3861/3863/,EDBD5C,,,f,2158,2811537678,734881840,intermediate zone of PCom
5148,5147,superficial stratum of r9BI,r9BIs,10,8,3,8000,5102,8,13,1547,/6070/5012/5460/5534/6358/7220/6512/5102/5148/,A6F4FF,,,f,6217,2865218295,734881840,superficial stratum of r9BI
112766781,,intermediate stratum of r4BI,r4BIi,10,112755220,3,8000,112766775,8,112755225,1538,/112763676/112763678/112766069/112766601/112766707/112766749/112766771/112766775/112766781/,7E4FCC,,,f,13441,1077666104,734881840,intermediate stratum of r4BI
11239,,layer V of area 32mc,A32mc-5,,11,3,8660,10284,11,16,1409,/10153/10154/10155/10156/10157/10158/10159/10160/10277/10282/10284/11239/,E8919E,,,f,8009,1475634394,734881840,layer V of area 32mc
9419,,lateral ventricle,LV,,7,3,8490,9418,3,10,1831,/4005/9352/9418/9419/,231F20,,,f,4662,1797046580,734881840,lateral ventricle
5042,5041,magnocellular zona incerta,ZIM,11,8,3,8000,8426,11,13,587,/6070/5012/5450/5440/7386/8238/6636/6462/4976/8412/8426/5042/,EEF291,,,f,5257,3338359986,734881840,magnocellular zona incerta
112765935,,medial part of m1B,m1BM,7,112755220,3,8000,112765915,6,112755225,1116,/112763676/112763678/112765779/112765781/112765913/112765915/112765935/,128F12,,,f,13227,405907907,734881840,medial part of m1B
111220906,,periventricular stratum of r10Lim,r10Limp,10,12,3,8390,17558,8,17,2274,/15564/15565/16808/17352/17538/17540/17556/17558/111220906/,A6E0CB,,,f,12191,1517181841,734881840,periventricular stratum of r10Lim
9668,,"solitary nucleus, right, dorsolateral subnucleus",SolDL,,7,2,8490,9665,5,10,1385,/4005/4006/9512/9653/9665/9668/,367EE3,,,f,4216,2827394422,734881840,solitary nucleus right dorsolateral subnucleus
13310,,inner portion of medial ganglionic eminence,MGEi,,11,3,8660,10550,9,16,630,/10153/10154/10155/10156/10157/10506/10542/10549/10550/13310/,8C7373,,,f,7230,3601149444,734881840,inner portion of medial ganglionic eminence
17790,,retroflex tract (habenulo-interpeduncular) tract,rf,12,12,3,8390,17735,2,17,2547,/15564/17735/17790/,CCCCCC,,,f,12464,736116017,734881840,retroflex tract (habenulo-interpeduncular) tract
9364,,cingulate sulcus,cgs,,7,3,8490,9354,4,10,1770,/4005/9352/9353/9354/9364/,6D6E70,,,f,4601,3269607147,734881840,cingulate sulcus
6856,6855,"ventricles, r5 alar plate",v_r5A,5,8,3,8000,7912,5,13,1785,/6070/7210/8300/5732/7912/6856/,6E84FF,,,f,6455,3666790550,734881840,ventricles r5 alar plate
12405,,basilar part of pons,PnBa,,11,3,8660,10661,7,16,2744,/10153/10154/10155/10653/10654/10655/10661/12405/,7893C7,,,f,9344,3520379295,734881840,basilar part of pons
17236,,ventricular zone of r5Tr,r5Trv,9,12,3,8390,17235,7,17,1849,/15564/15565/16808/17220/17221/17223/17235/17236/,37A7FF,,,f,11766,2812431904,734881840,ventricular zone of r5Tr
5968,5967,ventricular zone of r5BL,r5BLv,9,8,3,8000,5846,7,13,1416,/6070/5012/5460/8334/6324/5890/5846/5968/,8CA7FF,,,f,6086,2052843100,734881840,ventricular zone of r5BL
11375,,layer III of olfactory entorhinal cortex,EO3,,11,3,8660,11372,13,16,1453,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10317/10318/11371/11372/11375/,CBB7A8,,,f,8053,4037971587,734881840,layer III of olfactory entorhinal cortex
9138,,"abducens nucleus, right",6,,7,2,8490,9136,6,10,1115,/4005/4006/4833/9131/9135/9136/9138/,00FFAA,,,f,3946,75564402,734881840,abducens nucleus right
1024,693,grooves,grv,1,1,3,8690,997,1,1,1304,/997/1024/,AAAAAA,,,f,1305,1816833424,734881840,grooves
6666,6665,ventral entopeduncular nucleus,EPV,11,8,3,8000,5406,10,13,486,/6070/5012/5450/5866/8224/5034/5378/7908/5352/5406/6666/,CC3D80,,,f,5156,2857659914,734881840,ventral entopeduncular nucleus
265504583,,"central nucleus, lateral division, left, apical part",CeAla,,7,1,8490,4362,8,10,369,/4005/4006/4007/4275/4327/4359/4360/4362/265504583/,FF60DE,,,f,3200,3716381404,734881840,central nucleus lateral division left apical part
499,486,cuneocerebellar tract,cct,9,1,3,8690,1123,5,1,1182,/997/1009/960/752/1123/499/,CCCCCC,,,f,1183,3833856484,734881840,cuneocerebellar tract
814,384,Dorsal peduncular area,DP,8,1,3,8690,698,6,1,410,/997/8/567/688/695/698/814/,A4DAA4,,,f,411,327990420,734881840,Dorsal peduncular area
3185,3185,"eye vesicle, neural retina",EN,7,2,3,8000,3173,8,4,71,/2000/2001/2002/2003/2004/2008/2009/3173/3185/,ED5CD5,,,f,1452,262630743,734881840,eye vesicle neural retina
6354,6353,landmark tracts,tracts,0,8,3,8000,6070,1,13,1641,/6070/6354/,CCCCCC,,,f,6311,2138201958,734881840,landmark tracts
17413,,r7 raphe pallidus cell population,r7-RP,11,12,3,8390,17412,9,17,2077,/15564/15565/16808/17352/17353/17380/17400/17402/17412/17413/,10C3A7,,,f,11994,3566477755,734881840,r7 raphe pallidus cell population
17729,,basal medial part of Rexed's layer 10,BM10Sp,11,12,3,8390,17728,7,17,2479,/15564/15565/17651/17692/17725/17727/17728/17729/,D4CCC0,,,f,12396,2656728887,734881840,basal medial part of Rexed's layer 10
3115,3115,Lumbar Segment 5,L5,,5,3,8150,1137,2,2,29,/1134/1137/3115/,000000,,,f,1357,1813755681,734881840,Lumbar Segment 5
2195,2195,"ventricles, r5 basal plate",v_r5B,5,2,3,8000,2192,5,4,1064,/2000/2117/2163/2191/2192/2195/,6E8BFF,,,f,2445,2065269826,734881840,ventricles r5 basal plate
11518,,intermediate division of basolateral nucleus,BLI,,11,3,8660,10368,10,16,1808,/10153/10154/10155/10156/10157/10158/10331/10361/10366/10368/11518/,7EA541,,,f,8408,3175945790,734881840,intermediate division of basolateral nucleus
265505390,,"brachium of the inferior colliculus, left",bic,,7,1,8490,265505386,4,10,1603,/4005/9218/265505382/265505386/265505390/,F2F1F0,,,f,4434,1315634543,734881840,brachium of the inferior colliculus left
267498983,,"area 7ip, rostral part (A7ipr)",A7ipr,,11,3,8660,267498979,13,16,997,/10153/10154/10155/10156/10157/10158/10159/10160/10208/10214/10215/10220/267498979/267498983/,E49C33,,,f,7597,207470354,734881840,area 7ip rostral part (A7ipr)
16643,,mantle zone of p1F,p1Fm,9,12,3,8390,16641,7,17,1126,/15564/15565/15566/16308/16509/16623/16641/16643/,CCB71D,,,f,11043,43630349,734881840,mantle zone of p1F
9084,,"nucleus of the pretectal area, left",PTA,,7,1,8490,9083,5,10,1000,/4005/4006/9001/9079/9083/9084/,099033,,,f,3831,1045082166,734881840,nucleus of the pretectal area left
16950,,r1 part of vestibular sensory column,r1Ve,7,12,3,8390,16919,6,17,1468,/15564/15565/16808/16809/16915/16919/16950/,EE5DFF,,,f,11385,4155260310,734881840,r1 part of vestibular sensory column
3664,3664,"retromammillary area, superficial part",RMS,11,2,3,8000,3663,10,4,560,/2000/2001/2002/2003/2012/2016/2019/3656/3658/3663/3664/,ED5CA5,,,f,1941,1875441678,734881840,retromammillary area superficial part
4584,4578,"paraventricular nucleus of the hypothalamus, left, magnocellular division, posterior magnocellular part, medial zone",PVHpmm,,7,1,8490,4583,9,10,554,/4005/4006/4391/4540/4570/12905/4573/4580/4583/4584/,7FFF84,,,f,3385,1347441865,734881840,paraventricular nucleus of the hypothalamus left magnocellular division posterior magnocellular part medial zone
146034812,,lunate sulcus,lus,,11,3,8660,10630,7,16,2322,/10153/10154/10155/10156/10609/10610/10630/146034812/,6D6E70,,,f,8922,4245390350,734881840,lunate sulcus
12386,,"paravermis, posterior lobe portion",PVP,,11,3,8660,12384,10,16,2701,/10153/10154/10155/10653/10654/10655/10656/10657/10659/12384/12386/,3272AE,,,f,9301,630195970,734881840,paravermis posterior lobe portion
10387,,sublenticular extended amygdala,SLEA,,11,3,8660,10383,8,16,1855,/10153/10154/10155/10156/10157/10158/10331/10383/10387/,9AD0A0,,,f,8455,2537278786,734881840,sublenticular extended amygdala
10222,,medial subdivision of area 7,A7m,,11,3,8660,10220,12,16,975,/10153/10154/10155/10156/10157/10158/10159/10160/10208/10214/10215/10220/10222/,E49C33,,,f,7575,1634490972,734881840,medial subdivision of area 7
112765046,,periventricular stratum of PHyB-P,PHyB-Pp,10,112755220,3,8000,112765044,9,112755225,682,/112763676/112763678/112763680/112763682/112764008/112764920/112764980/112765040/112765044/112765046/,B25B46,,,f,12979,3291972031,734881840,periventricular stratum of PHyB-P
12957,,"lateral lemniscus, Left",ll,,7,1,8490,12956,4,10,1733,/4005/9218/9298/12956/12957/,F2F1F0,,,f,4564,3149664813,734881840,lateral lemniscus Left
10856,,layer VI of area 9/46d,A9/46d6,,11,3,8660,10182,13,16,729,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10173/10181/10182/10856/,D4B235,,,f,7329,386710132,734881840,layer VI of area 9/46d
17171,,ventricular zone of r4Tr,r4Trv,9,12,3,8390,17170,7,17,1764,/15564/15565/16808/17092/17156/17158/17170/17171/,9E63FF,,,f,11681,2791318551,734881840,ventricular zone of r4Tr
16974,,neuropeptide-S nucleus,NPS,11,12,3,8390,16971,9,17,1505,/15564/15565/16808/16809/16915/16967/16968/16970/16971/16974/,D654E6,,,f,11422,2501036940,734881840,neuropeptide-S nucleus
10124,,medial division of central nucleus,CEm,,4,3,8190,10121,5,8,197,/3999/128011350/128012596/4002/10121/10124/,AFD58A,,,f,2769,2310750207,734881840,medial division of central nucleus
7632,7631,telencephalic choroidal tissue,TCh,6,8,3,8000,7662,7,13,165,/6070/5012/5450/5866/8224/6608/7662/7632/,ED5547,,,f,4835,2587126294,734881840,telencephalic choroidal tissue
16789,,superficial stratum of m2Lim,m2Lims,10,12,3,8390,16783,9,17,1284,/15564/15565/16649/16751/16752/16754/16780/16781/16783/16789/,61E361,,,f,11201,1759108335,734881840,superficial stratum of m2Lim
7756,7755,ventricular zone of CoPL,CoPLv,9,8,3,8000,5230,9,13,837,/6070/5012/5450/5440/7372/7814/7794/6902/5230/7756/,E6AF5C,,,f,5507,722706989,734881840,ventricular zone of CoPL
112765116,,periventricular stratum of PThE,PThEp,10,112755220,3,8000,112765114,10,112755225,707,/112763676/112763678/112763680/112765096/112765098/112765100/112765106/112765108/112765110/112765114/112765116/,FFF4A4,,,f,12998,3315664080,734881840,periventricular stratum of PThE
2021,2021,prosomere 3,p3,3,2,3,8000,2020,4,4,562,/2000/2001/2002/2020/2021/,EAED5C,,,f,1943,4213477985,734881840,prosomere 3
11461,,layer V of area 35r,A35r5,,11,3,8660,10321,11,16,1436,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10320/10321/11461/,C4AD9A,,,f,8036,1374819331,734881840,layer V of area 35r
10424,,ventral posterior lateral nucleus,VPL,,11,3,8660,10423,11,16,1964,/10153/10154/10155/10156/10157/10389/10390/10391/10406/10416/10423/10424/,9E4C94,,,f,8564,1883838816,734881840,ventral posterior lateral nucleus
13133,,IZ in parainsular temporal cortex,tIZpi,,11,3,8660,15506,9,16,360,/10153/10154/10155/10156/10157/10506/10529/10533/15506/13133/,F6E8ED,,,f,6960,2076010426,734881840,IZ in parainsular temporal cortex
12726,,pontobulbar body,PnbB,,11,3,8660,10663,6,16,3121,/10153/10154/10155/10653/10654/10663/12726/,81696B,,,f,9721,585229714,734881840,pontobulbar body
17268,,mantle zone of r5BI,r5BIm,9,12,3,8390,17266,7,17,1890,/15564/15565/16808/17220/17221/17250/17266/17268/,3296E6,,,f,11807,1792890600,734881840,mantle zone of r5BI
154,443,Perihypoglossal nuclei,PHY,7,1,3,8690,370,6,1,993,/997/8/343/1065/354/370/154/,FFB3D9,,,f,994,2963771227,734881840,Perihypoglossal nuclei
126652002,,"ventricles, rhombomere 10",v_r10,3,12,3,8390,126651938,4,17,2677,/15564/126651558/126651782/126651938/126652002/,91D9BF,,,f,12594,3556951469,734881840,ventricles rhombomere 10
