Gene,EntrezID
Mta3,116871.0
Serpinb7,116872.0
Stim2,116873.0
Derl2,116891.0
Calcb,116903.0
Alpk3,116904.0
Dph1,116905.0
Tpbpb,116913.0
Slc19a2,116914.0
Pnpla3,116939.0
Tgs1,116940.0
Fam57a,116972.0
Cts3,117066.0
Pop5,117109.0
Ube3b,117146.0
Acsm1,117147.0
Necab2,117148.0
Tirap,117149.0
Pip4k2c,117150.0
Scgb3a2,117158.0
Ttyh2,117160.0
Steap4,117167.0
1110038F14Rik,
Bloc1s4,117197.0
Ivns1abp,117198.0
Stk33,117229.0
A1bg,117586.0
Asb7,117589.0
Asb10,117590.0
Slc2a9,117591.0
B3galt6,117592.0
Helb,117599.0
Srgap1,117600.0
Boc,117606.0
Klf16,118445.0
Gjc3,118446.0
Synpo2,118449.0
Mrps2,118451.0
Baalc,118452.0
Mmp28,118453.0
Cspg4,121021.0
Mrps6,121022.0
Muc4,140474.0
Bsnd,140475.0
Strc,140476.0
Dmbx1,140477.0
Man2a2,140481.0
Zfp358,140482.0
Hnmt,140483.0
Pofut1,140484.0
Igf2bp1,140486.0
Igf2bp3,140488.0
Bhlhe23,140489.0
Ppp1r3a,140491.0
Kcnn2,140492.0
Kcnn3,140493.0
Atp6v0a4,140494.0
AF251705,140497.0
Rxfp2,140498.0
Ube2j2,140499.0
Acap3,140500.0
Smc1b,140557.0
Igsf8,140559.0
Plxnb2,140570.0
Plxnb3,140571.0
Ankrd6,140577.0
Elmo2,140579.0
Elmo1,140580.0
Ubox5,140629.0
Ube4a,140630.0
Emid1,140703.0
Col26a1,140709.0
Caskin2,140721.0
Cacng5,140723.0
Sec63,140740.0
Gpr6,140741.0
Sesn1,140742.0
Rem2,140743.0
Tmprss3,140765.0
Bmp2k,140780.0
Myh7,140781.0
Colec12,140792.0
P2ry14,140795.0
Il25,140806.0
Ttbk2,140810.0
Wdr5,140858.0
Nek8,140859.0
Lnx2,140887.0
Caln1,140904.0
Dclre1b,140917.0
Slc7a12,140918.0
Slc17a6,140919.0
Slc34a3,142681.0
Asb14,142687.0
Asb13,142688.0
Tlr3,142980.0
Elovl6,170439.0
Slc2a10,170441.0
Bbox1,170442.0
Gpha2,170458.0
Stard4,170459.0
Stard5,170460.0
Stard6,170461.0
Recql5,170472.0
Grin3b,170483.0
Nphs2,170484.0
Cntnap4,170571.0
Sp7,170574.0
Snx18,170625.0
Hpcal4,170638.0
Kirrel,170643.0
Ubn1,170644.0
Krtap21-1,
BC002163,170658.0
Peg10,170676.0
Cdhr1,170677.0
Tmem37,170706.0
Usp48,170707.0
AF119384,170717.0
Idh3b,170718.0
Oxr1,170719.0
Card14,170720.0
Papln,170721.0
Nxf7,170722.0
Rtn4ip1,170728.0
Scrt1,170729.0
Mfn2,170731.0
Trhr2,170732.0
Klra17,170733.0
Zscan5b,170734.0
Arr3,170735.0
Parvb,170736.0
Znrf1,170737.0
Kcnh7,170738.0
Zfp287,170740.0
Pilrb1,170741.0
Sertad3,170742.0
Tlr7,170743.0
Tlr8,170744.0
Xpnpep2,170745.0
Smco4,170748.0
Mtmr4,170749.0
Xpnpep1,170750.0
Bco2,170752.0
Zfp704,170753.0
Sgk3,170755.0
Slc8b1,170756.0
Eltd1,170757.0
Rac3,170758.0
Atp13a1,170759.0
Acbd3,170760.0
Pdzd3,170761.0
Nup155,170762.0
Zfp87,170763.0
Ripply3,170765.0
Pfkfb3,170768.0
Bbc3,170770.0
Khdrbs2,170771.0
Glcci1,170772.0
Cd209c,170776.0
Cd209d,170779.0
Cd209e,170780.0
Cd209a,170786.0
Hdac10,170787.0
Crb1,170788.0
Acot8,170789.0
Mlc1,170790.0
Rbm39,170791.0
Rtkn2,170799.0
Ahsp,170812.0
Ms4a3,170813.0
Usp33,170822.0
Glmn,170823.0
Ppargc1b,170826.0
Vgll1,170828.0
Tram2,170829.0
Hook2,170833.0
Oosp1,170834.0
Inpp5j,170835.0
Sumo2,170930.0
Grid2ip,170935.0
Zfp369,170936.0
Krtap19-9b,
Erdr1,170942.0
Il17rc,171095.0
Mcoln3,171166.0
Fut10,171167.0
Acer1,171168.0
Mbnl3,171170.0
Ntng2,171171.0
Syt12,171180.0
Vmn1r32,171188.0
Vmn1r26,171190.0
Vmn1r24,171191.0
Vmn1r4,171194.0
Vmn1r21,171201.0
Arhgap4,171207.0
Asic3,171209.0
Acot2,171210.0
Edaradd,171211.0
Galnt10,171212.0
Vmn1r229,171224.0
Vmn1r226,171225.0
Vmn1r228,171226.0
Vmn1r232,171227.0
Vmn1r225,171228.0
Vmn1r227,171229.0
Vmn1r231,171230.0
Vmn1r230,171231.0
Vmn1r234,171232.0
Vmn1r235,171233.0
Vmn1r237,171234.0
Vmn1r236,171235.0
Vmn1r233,171236.0
Vmn1r73,171237.0
Vmn1r80,171238.0
Vmn1r76,171239.0
Vmn1r74,171240.0
Vmn1r75,171241.0
Vmn1r78,171242.0
Vmn1r83,171243.0
Vmn1r81,171244.0
Vmn1r206,171250.0
Vmn1r198,171254.0
Vmn1r195,171257.0
Vmn1r89,171260.0
Vmn1r87,171261.0
Vmn1r70,171262.0
Vmn1r66,171264.0
Vmn1r185,171265.0
V1rg10,171266.0
Vmn1r84,171267.0
Vmn1r82,171268.0
Acot3,171281.0
Acot4,171282.0
Timd2,171284.0
Slc12a8,171286.0
Trpm8,171382.0
Bnipl,171388.0
Pkd1l1,171395.0
Slc26a6,171429.0
Il17rd,171463.0
Gpr37l1,171469.0
Cd99l2,171486.0
Apobr,171504.0
H1foo,171506.0
Creld1,171508.0
Mlph,171531.0
Bmf,171543.0
Nme7,171567.0
Mical1,171580.0
Helq,191578.0
Atp12a,192113.0
Dicer1,192119.0
Bspry,192120.0
Sugct,192136.0
Tmc2,192140.0
Mvd,192156.0
AF085738,192158.0
Prpf8,192159.0
Casc3,192160.0
Pcdha9,192161.0
Pcdha3,192163.0
Pcdha12,192164.0
Nlgn1,192167.0
Ufsp2,192169.0
Eif4a3,192170.0
Fam195b,192173.0
Rwdd4a,192174.0
Flna,192176.0
Nadk,192185.0
Stab1,192187.0
Stab2,192188.0
Pkhd1l1,192190.0
Med9,192191.0
Shkbp1,192192.0
Edem1,192193.0
Btnl10,192194.0
Ash1l,192195.0
Luc7l2,192196.0
Bcas3,192197.0
Lrrc4,192198.0
Rspo1,192199.0
Wfdc12,192200.0
Wfdc15b,192201.0
Prom2,192212.0
Tmem47,192216.0
Hexim1,192231.0
Hps4,192232.0
Hps1,192236.0
Phf21a,192285.0
Slc25a36,192287.0
Tmlhe,192289.0
Nrbp1,192292.0
Cabp7,192650.0
Zfp286,192651.0
Wdr81,192652.0
Ttc36,192653.0
Pla2g15,192654.0
Ripk2,192656.0
Ell2,192657.0
Rfpl4,192658.0
Arhgdia,192662.0
Abcg4,192663.0
Rassf3,192678.0
Lrrc75b,192734.0
Kcnh6,192775.0
Rapgef6,192786.0
Gm12,192852.0
Itgb4,192897.0
Nacad,192950.0
Dhrs11,192970.0
Lrrc75a,192976.0
Cyb5d2,192986.0
Pirt,193003.0
Gm53,193022.0
Trpv1,193034.0
Zfp3,193043.0
Slu7,193116.0
BC049762,193286.0
Oog1,193322.0
Fam65b,193385.0
Zfp184,193452.0
Gm11292,193453.0
Rnf185,193670.0
Zbtb12,193736.0
Hspa1a,193740.0
Abhd16a,193742.0
Kdm4b,193796.0
Mcfd2,193813.0
Mtmr11,194126.0
Cyp4a28-ps,
Slfnl1,194219.0
Cnksr1,194231.0
Rimkla,194237.0
9930104L06Rik,
Gm5,194292.0
Vps37d,194309.0
Moxd2,194357.0
Tet3,194388.0
Mical3,194401.0
BC030863,194404.0
A830061E14Rik,194456.0
Gm57,194492.0
Reps2,194590.0
Tmprss11a,194597.0
Gm9805,194612.0
Gm4746,194615.0
Klf11,194655.0
Rhox11,194738.0
Gm40,194740.0
Slc25a43,194744.0
Gm14644,194788.0
Gm9,194854.0
Rhox4e,194856.0
Pld6,194908.0
Jmjd4,194952.0
Sun3,194974.0
Zzef1,195018.0
Tmem199,195040.0
Nlrp1a,195046.0
Dcdc2a,195208.0
Gm22,195209.0
Pom121l2,195236.0
Gsc2,195333.0
LOC195357,195357.0
Trim40,195359.0
Utp14b,195434.0
Zfp691,195522.0
Skint3,195564.0
Hs3st2,195646.0
Scml1,195726.0
Nhs,195727.0
Grhl1,195733.0
Magea9-ps,
Slc22a19,207151.0
Gm9871,207157.0
Bptf,207165.0
Cetn4,207175.0
Rbms3,207181.0
Ggt7,207182.0
Ccdc154,207209.0
Arhgef17,207212.0
Tdpoz1,207213.0
Larp4,207214.0
Fbxo40,207215.0
Stxbp5l,207227.0
Zbtb7c,207259.0
BC023105,207269.0
Fchsd2,207278.0
Hectd1,207304.0
Sec23ip,207352.0
Fam120c,207375.0
Elfn2,207393.0
Wdr11,207425.0
Kctd12b,207474.0
Baiap2l2,207495.0
Dtx4,207521.0
Camkk2,207565.0
Tbc1d16,207592.0
Thsd4,207596.0
Ccdc40,207607.0
Wdr37,207615.0
Zfp804b,207618.0
Skor1,207667.0
Zfp648,100503355.0
Igsf11,207683.0
Cfap69,207686.0
Gtpbp10,207704.0
Ubald1,207740.0
Rnf43,207742.0
Bzrap1,207777.0
4921531P07Rik,
C2cd2,207781.0
Csrnp2,207785.0
BC034090,207792.0
Gramd1c,207798.0
Gm608,207806.0
Smagp,207818.0
4930539E08Rik,
Galnt6,207839.0
Fmr1nb,207854.0
Mchr1,207911.0
Esrp1,207920.0
Fam228b,207921.0
Urb1,207932.0
Klhl25,207952.0
Alg11,207958.0
Vcpkmt,207965.0
Setd1b,208043.0
Pknox2,208076.0
A530053G22Rik,208079.0
Pif1,208084.0
Chmp6,208092.0
Panx3,208098.0
Mlxip,208104.0
9830147E19Rik,
Aph1b,208117.0
Dhx37,208144.0
Yeats2,208146.0
Btla,208154.0
Map6d1,208158.0
Fam180a,208164.0
Gm609,208166.0
Slc9c1,208169.0
Tmprss7,208171.0
Phldb2,208177.0
Ghsr,208188.0
Exog,208194.0
Btbd2,208198.0
Alg1,208211.0
Tmem132c,208213.0
Mob3a,208228.0
Ankrd33,208258.0
Tor1aip1,208263.0
Dot1l,208266.0
Cyp4f17,208285.0
Zfp871,208292.0
Rpp40,208366.0
Iqcj,208426.0
LOC208429,208429.0
Shroom4,208431.0
Klhl29,208439.0
Dip2c,208440.0
Sgms1,208449.0
1810043H04Rik,
Cep78,208518.0
Nek11,208583.0
Rsrc2,208606.0
Tmem212,208613.0
Etl4,208618.0
Alg3,208624.0
Kntc1,208628.0
Tspan10,208634.0
Slc25a38,208638.0
Eif4g1,208643.0
Gm485,208645.0
Creb3l2,208647.0
Cblb,208650.0
Fam20a,208659.0
Akr1d1,208665.0
Diras1,208666.0
Creb3l3,208677.0
Eif5a2,208691.0
Hmgcs1,208715.0
Dis3l2,208718.0
Hdac4,208727.0
Prrg3,208748.0
Aqp12,208760.0
Sde2,208768.0
Sned1,208777.0
Tmem63a,208795.0
Triqk,208820.0
Fanci,208836.0
Daam1,208846.0
Dock3,208869.0
Zdhhc9,208884.0
Slc26a7,208890.0
Unc13c,208898.0
Cpeb3,208922.0
A730045E13Rik,208924.0
Adamts18,208936.0
Gm4755,208941.0
Myo5c,208943.0
Thnsl1,208967.0
Zfp280c,208968.0
Hmgcll1,208982.0
Npb,208990.0
Fam83b,208994.0
Rbmx2,209003.0
Gm595,209005.0
Sirt7,209011.0
Ulk4,209012.0
Vps8,209018.0
Pycr1,209027.0
Zc3hav1l,209032.0
Tenc1,209039.0
Ccnb3,209091.0
Snx30,209131.0
Ido2,209176.0
Acnat2,209186.0
Clic6,209195.0
Dtx3l,209200.0
Osgin2,209212.0
Enox2,209224.0
Zfp710,209225.0
Wfdc5,209232.0
Gan,209239.0
Igsf1,209268.0
Gps1,209318.0
Gen1,209334.0
Wfdc6a,209351.0
Eif2b1,209354.0
Gtf2h3,209357.0
Taf3,209361.0
Itih5,209378.0
Gm4759,209380.0
Trim30d,209387.0
Gpkow,209416.0
Tfe3,209446.0
Hoxc10,209448.0
Trp53bp2,209456.0
Hace1,209462.0
Tbc1d12,209478.0
Hsh2d,209488.0
Tmem164,209497.0
Taar2,209512.0
Taar4,209513.0
Rgag1,209540.0
Enpp3,209558.0
Tyw3,209584.0
Nudcd3,209586.0
Sectm1a,209588.0
Il23r,209590.0
Erich3,209601.0
Frmd4a,209630.0
Bend7,209645.0
Ttc28,209683.0
Dhtkd1,209692.0
Gm591,209706.0
Lcorl,209707.0
Kif15,209737.0
AF529169,209743.0
Tmc7,209760.0
Dennd2a,209773.0
Gpr139,209776.0
Vmn2r-ps88,
Tbc1d25,209815.0
Slc38a5,209837.0
Pgbd5,209966.0
B3gntl1,210004.0
Mtrr,210009.0
Slc35f3,210027.0
Metrnl,210029.0
Tmem194,210035.0
Adcy2,210044.0
Nlrp4b,210045.0
Iglon5,210094.0
Zfp658,210104.0
Zfp719,210105.0
Papd7,210106.0
D130043K22Rik,210108.0
Lpp,210126.0
Zfp180,210135.0
Irgc1,210145.0
Irgq,210146.0
Slc30a6,210148.0
Gm4763,210155.0
Zkscan2,210162.0
Zfp526,210172.0
Gprc6a,210198.0
Shank2,210274.0
Dock10,210293.0
Lrch2,210297.0
BC048679,210321.0
Nckap5,210356.0
A530095I07Rik,210373.0
Mtmr9,210376.0
Thsd7b,210417.0
Slc22a22,210463.0
Zfp677,210503.0
Tdrd6,210510.0
Mettl14,210529.0
P3h2,210530.0
Gm12169,210535.0
Tbc1d31,210544.0
Hus1b,210554.0
Tmem151b,210573.0
Coq10a,210582.0
LOC210619,210619.0
Pamr1,210622.0
Prrt3,210673.0
Gab3,210710.0
Mcmbp,210711.0
Mkx,210719.0
Themis,210757.0
Brcc3,210766.0
Tbc1d4,210789.0
Unc5d,210801.0
Lacc1,210808.0
Ints9,210925.0
Bai3,210933.0
4931408C20Rik,
Gm597,210962.0
Kbtbd2,210973.0
Gltscr1l,210982.0
Lpcat1,210992.0
D15Ertd621e,210998.0
8030423F21Rik,
Sepsecs,211006.0
Trim41,211007.0
BC016548,211039.0
Alkbh1,211064.0
Lzts1,211134.0
D130040H23Rik,211135.0
March11,211147.0
Churc1,211151.0
Lrtm2,211187.0
Gm382,211208.0
Lrrc25,211228.0
Cpne9,211232.0
Mtrf1,211253.0
Kbtbd7,211255.0
Cln5,211286.0
Nrg1,211323.0
Ncoa7,211329.0
Pank3,211347.0
Amer3,211383.0
Suox,211389.0
Mtss1,211401.0
Pla2g4b,211429.0
Fer1l5,100534273.0
Exoc3,211446.0
Kcnh8,211468.0
Kcnj14,211480.0
Efhb,211482.0
Tsga10,211484.0
Tmem87a,211499.0
Ccdc114,211535.0
Nomo1,211548.0
Tifa,211550.0
Ap1ar,211556.0
Mrgprf,211577.0
Mrgprd,211578.0
Tfdp2,211586.0
Ptchd1,211612.0
Plac9a,211623.0
Fancd2,211651.0
Wwc1,211652.0
Cspp1,211660.0
Mgst2,211666.0
Arfgef1,211673.0
Pcdh9,211712.0
Vstm2a,211739.0
Trib1,211770.0
Mfsd9,211798.0
Gm132,211823.0
Gm4774,211832.0
Depdc7,211896.0
Asap2,211914.0
Dennd6a,211922.0
Dsg1c,211924.0
Ccdc73,211936.0
Plekhh1,211945.0
Pde12,211948.0
Spsb4,211949.0
Asxl3,211961.0
Zfyve26,211978.0
Tmem18,211986.0
Hk3,212032.0
Gm497,212052.0
Clrn3,212070.0
Syne3,212073.0
Trim52,212085.0
Tmem60,212090.0
Rln3,212108.0
Inpp5a,212111.0
Nhlrc3,212114.0
Dcaf15,212123.0
Cfap46,212124.0
Proser1,212127.0
Cc2d1a,212139.0
2610015P09Rik,
8030462N17Rik,
Gsap,212167.0
Zswim4,212168.0
Ubxn10,212190.0
Wdr25,212198.0
Gm4776,212225.0
Zfp748,212276.0
Arap2,212285.0
Mapre2,212307.0
Fam149a,212326.0
Mms22l,212377.0
Klhl32,212390.0
Lcor,212391.0
Ccdc110,212392.0
Frat2,212398.0
AA986860,212439.0
Lactb2,212442.0
9330159F19Rik,
LOC212476,212476.0
Fam193b,212483.0
Paox,212503.0
Gm19849,100503708.0
Mtg1,212508.0
Spice1,212514.0
Efcab12,212516.0
Cfap44,212517.0
Sprn,212518.0
Trmt1,212528.0
Sh3bgrl2,212531.0
Gm266,212539.0
BC027231,212547.0
Pqlc2,212555.0
Prpsap2,212627.0
Iffo2,212632.0
Aldh4a1,212647.0
Catsper2,212670.0
Mars2,212679.0
Pdzd7,100503041.0
N4bp3,212706.0
Satb2,212712.0
Ccdc64b,212733.0
Arl14ep,212772.0
Chpt1,212862.0
BC005655,212871.0
Ddx46,212880.0
Rsph4a,212892.0
Dse,212898.0
Kctd7,212919.0
Pm20d1,212933.0
Tifab,212937.0
Fam46a,212943.0
Gm44,212952.0
LOC212970,212970.0
Athl1,212974.0
Slc45a3,212980.0
Scfd2,212986.0
Best2,212989.0
Wbscr17,212996.0
BC016579,212998.0
Tnpo2,212999.0
Ifitm6,213002.0
Mfsd4,213006.0
Zfp583,213011.0
Abhd10,213012.0
LOC213014,213014.0
Pdlim2,213019.0
Evi5l,213027.0
Aox2,213043.0
Slc39a14,213053.0
Gabpb2,213054.0
Fam126b,213056.0
Tmem71,213068.0
Wdr19,213081.0
Cdkl3,213084.0
Phf3,213109.0
Itga10,213119.0
Ankrd35,213121.0
Prss27,213171.0
Il20rb,213208.0
Tapbpl,213233.0
Zbbx,213234.0
Dnd1,213236.0
Fstl5,213262.0
Txndc2,213272.0
Fbxl21,213311.0
Scyl2,213326.0
AA474331,213332.0
Pddc1,213350.0
Prdm9,213389.0
Rassf4,213391.0
8430408G22Rik,
Armc2,213402.0
Lemd1,213409.0
Klhdc8a,213417.0
Mylk3,213435.0
Zcchc5,213436.0
A630033H20Rik,213438.0
Gpr174,213439.0
Fam46d,213449.0
Gm732,213450.0
Dstyk,213452.0
Gm378,213454.0
Rbbp5,213464.0
Lgi3,213469.0
BC028799,213473.0
Nudt18,213484.0
Szrd1,213491.0
Arhgef11,213498.0
Fbxo42,213499.0
Plekhg6,213522.0
Pth2r,213527.0
Bag2,213539.0
Ythdf2,213541.0
A330069K06Rik,213544.0
Dis3l,213550.0
Plekhh2,213556.0
Cracr2b,213573.0
Dync2li1,213575.0
Map9,213582.0
Slc44a3,213603.0
Arhgef19,213649.0
9530068E07Rik,
Duoxa1,213696.0
Xist,213742.0
Zfp598,213753.0
Prepl,213760.0
Nutm1,213765.0
Tbl3,213773.0
Plekhg1,213783.0
Chrm5,213788.0
Casd1,213819.0
Arcn1,213827.0
Bms1,213895.0
Atg9b,213948.0
Fam83f,213956.0
Fbxw10,213980.0
Tnrc6b,213988.0
Tmem82,213989.0
Agap3,213990.0
Ccdc186,213993.0
Larp1b,214048.0
Megf11,214058.0
Dnajc16,214063.0
Slc18a2,214084.0
Sox30,214105.0
4933430I17Rik,
Slc24a1,214111.0
Nipal4,214112.0
Tet2,214133.0
Arhgap29,214137.0
Ago3,214150.0
Trim38,214158.0
Kmt2a,214162.0
Scgn,214189.0
Ttc24,214191.0
Gm3392,100041533.0
Pak6,214230.0
LOC214238,214238.0
A430105I19Rik,214239.0
Disp2,214240.0
Etnk2,214253.0
Nudt15,214254.0
Zcchc6,214290.0
Syna,214292.0
Crygn,214301.0
Hhipl1,214305.0
Gm381,214308.0
Lrrc1,214345.0
Tmem51,214359.0
Myocd,214384.0
A530010F05Rik,214394.0
Parp16,214424.0
Cilp,214425.0
Cdk5rap2,214444.0
Fnbp1l,214459.0
Fam168b,214469.0
LOC214488,214488.0
BC003965,214489.0
Cdc73,214498.0
Gnptg,214505.0
Tmprss4,214523.0
Tmprss13,214531.0
She,214547.0
Cep164,214552.0
BC027092,214558.0
Gm136,214568.0
Prmt7,214572.0
Tdrd5,214575.0
Aldh5a1,214579.0
Pstk,214580.0
Spg11,214585.0
Sidt2,214597.0
Slc10a3,214601.0
4932411E22Rik,
Papd5,214627.0
4930486L24Rik,
Cped1,214642.0
Slc25a29,214663.0
L3mbtl2,214669.0
Iqub,214704.0
Rcor3,214742.0
Mb21d1,214763.0
Edrf1,214764.0
Mmp21,214766.0
Zfp879,214779.0
Sertad4,214791.0
Syde2,214804.0
Zfp609,214812.0
Neurl3,214854.0
Arid5a,214855.0
Lman2l,214895.0
Csnk1g1,214897.0
Kdm5a,214899.0
Chtf18,214901.0
Fam173a,214917.0
Slc39a2,214922.0
Fbxl16,214931.0
Cecr5,214932.0
Mob3b,214944.0
Rhbdl1,214951.0
Rhot2,214952.0
Sema6d,214968.0
Chtf8,214987.0
Wfikkn1,215001.0
Vezt,215008.0
Fam20b,215015.0
Vgll2,215031.0
Bud13,215051.0
Trim50,215061.0
Slc35f1,215085.0
Astl,215095.0
BC062185,215112.0
Slc43a2,215113.0
Hip1,215114.0
Rhbdd2,215160.0
Diexf,215193.0
Kri1,215194.0
Trmt2b,215201.0
Tmem120a,215210.0
Traf3ip3,215243.0
Il1f9,215257.0
Il1f10,215274.0
Wipf1,215280.0
Camk1g,215303.0
Slc36a3,215332.0
Slc36a1,215335.0
Senp6,215351.0
Brinp3,215378.0
Fcgbp,215384.0
Ncaph,215387.0
5930437A14Rik,
A230074B11Rik,215413.0
Csrnp1,215418.0
Slc35e3,215436.0
Rab11fip3,215445.0
Entpd3,215446.0
Rap1b,215449.0
Gpat2,215456.0
Gm4791,215467.0
Gm4792,215472.0
Sec22c,215474.0
Prr14l,215476.0
A3galt2,215493.0
Pomgnt2,215494.0
Fam117a,215512.0
LOC215538,215538.0
LOC215539,215539.0
Rnpep,215615.0
Zbtb8b,215627.0
Psd4,215632.0
Mageb18,215641.0
Rassf2,215653.0
Cdh12,215654.0
Nav1,215690.0
Zmat1,215693.0
Arrdc1,215705.0
Ccdc92,215707.0
Fam73a,215708.0
Gm4793,215714.0
Mfsd6l,215723.0
9230019H11Rik,
Cnksr3,215748.0
Ginm1,215751.0
Adgb,215772.0
Phactr2,215789.0
Gpr126,215798.0
Ccdc28a,215814.0
Nhsl1,215819.0
D10Bwg1379e,215821.0
Taar5,215854.0
Taar6,215855.0
Taar9,503558.0
Clvs2,215890.0
Fam26f,215900.0
Rfpl4b,215919.0
BC021785,215928.0
AI317395,215929.0
Gm234,215946.0
Lace1,215951.0
Mcu,215999.0
Micu1,216001.0
Lrrc20,216011.0
Hkdc1,216019.0
Stox1,216021.0
Lrrtm3,216028.0
Ctnna3,216033.0
Zfp365,216049.0
Ube2d1,216080.0
Ybey,216119.0
Trappc10,216131.0
Pdxk,216134.0
Ilvbl,216136.0
Vmn2r81,216144.0
Shc2,216148.0
Cdc34,216150.0
Polrmt,216151.0
Lppr3,216152.0
Med16,216154.0
Wdr18,216156.0
Sbno2,216161.0
Dos,100503659.0
Plk5,216166.0
Abhd17a,216169.0
Aldh1l2,216188.0
Appl2,216190.0
Ckap4,216197.0
Tcp11l2,216198.0
Slc5a8,216225.0
Slc17a8,216227.0
Socs2,216233.0
Eea1,216238.0
Cep290,216274.0
Alx1,216285.0
Mettl25,216292.0
Tph2,216343.0
Rab21,216344.0
Zfc3h1,216345.0
Tspan8,216350.0
Rab3ip,216363.0
C230029M16,216377.0
D930020B18Rik,216393.0
Gm4801,216394.0
Tmem5,216395.0
March9,216438.0
Agap2,216439.0
Os9,216440.0
Slc26a10,216441.0
Mars,216443.0
Arhgap9,216445.0
BC089597,216454.0
Gls2,216456.0
Myl6b,216459.0
Pik3ip1,216505.0
Ccdc157,216516.0
Ccm2,216527.0
Cep68,216543.0
Aftph,216549.0
Lgalsl,216551.0
Ugp2,216558.0
Wdpcp,216560.0
Ehbp1,216565.0
Papolg,216578.0
Ccdc85a,216613.0
Efemp1,216616.0
Cfap36,216618.0
4931440F15Rik,
Hbq1a,216635.0
Gabrp,216643.0
Clint1,216705.0
Rufy1,216724.0
Adamts2,216725.0
Acsl6,216739.0
Nmur2,216749.0
Mfap3,216760.0
Gemin5,216766.0
Mrpl22,216767.0
Iba57,216792.0
Wnt9a,216795.0
Prss38,216797.0
Nlrp3,216799.0
Flcn,216805.0
Tom1l2,216810.0
Dhrs7b,216820.0
Tmem11,216821.0
Usp22,216825.0
Mmgt2,216829.0
Arhgap44,216831.0
Usp43,216835.0
Cntrob,216846.0
Chd3,216848.0
Kdm6b,216850.0
Dnahc2,216851.0
Wrap53,216853.0
Nlgn2,216856.0
Kctd11,216858.0
Acap1,216859.0
Neurl4,216860.0
Mgl2,216864.0
Slc16a11,216867.0
Arrb2,216869.0
Gltpd2,216871.0
Spag7,216873.0
Camta2,216874.0
Dhx33,216877.0
Wscd1,216881.0
Spns2,216892.0
MGC7717,216951.0
Coro6,216961.0
Git1,216963.0
Trp53i13,216964.0
Taok1,216965.0
Fam222b,216971.0
Evi2b,216984.0
Utp6,216987.0
Adap2,216991.0
Nle1,217011.0
Unc45b,217012.0
Heatr6,217026.0
Synrg,217030.0
Tada2a,217031.0
Mrm1,217038.0
Ggnbp2,217039.0
Ptrh2,217057.0
Trim25,217069.0
Gm525,217071.0
Hlf,217082.0
Utp18,217109.0
Spata20,217116.0
Xylt2,217119.0
Gm11545,217122.0
Ppp1r9b,217124.0
Samd14,217125.0
Kat7,217127.0
Prr15l,217138.0
Scrn2,217140.0
Gpr179,217143.0
Cisd3,217149.0
Arl5c,217151.0
Stac2,217154.0
Nr1d1,217166.0
Tns4,217169.0
Klhl11,217194.0
Plekhh3,217198.0
Rundc1,217201.0
Tmem106a,217203.0
Dhx8,217207.0
Pyy,217212.0
Nags,217214.0
BC030867,217216.0
Atxn7l3,217218.0
Fam171a2,217219.0
Cdc27,217232.0
Ace3,217246.0
Abca9,217262.0
Abca5,217265.0
BC006965,217294.0
Gpr142,217302.0
Cd300a,217303.0
Cd300lb,217304.0
Cd300ld,217305.0
Cd300e,217306.0
Hid1,217310.0
Slc16a5,217316.0
Llgl2,217325.0
Myo15b,217328.0
Unk,217331.0
Trim47,217333.0
Fbf1,217335.0
Srp68,217337.0
Rnf157,217340.0
Qrich2,217341.0
Ube2o,217342.0
Rhbdf2,217344.0
Tnrc6c,217351.0
Tmc6,217353.0
Tmc8,217356.0
Engase,217364.0
Nploc4,217365.0
Lrrc45,217366.0
Uts2r,217369.0
BC017643,217370.0
Rab40b,217371.0
Dnajc27,217378.0
Ubxn2a,217379.0
Gm255,217384.0
Trib2,217410.0
Nol10,217431.0
Trappc12,217449.0
Snx13,217463.0
Ankmy2,217473.0
Dgkb,217480.0
Stxbp6,217517.0
G2e3,217558.0
LOC217573,217573.0
Baz1a,217578.0
Mbip,217588.0
Slc25a21,217593.0
BC042761,217601.0
Ttc6,100503562.0
Ctage5,217615.0
Mis18bp1,217653.0
Mgat2,217664.0
L2hgdh,217666.0
Gphb5,217674.0
Plekhd1,217682.0
Susd6,217684.0
Sipa1l1,217692.0
Zfyve1,217695.0
Acot6,217700.0
Fam161b,217705.0
Coq6,217707.0
Lin52,217708.0
Eif2b2,217715.0
Mlh3,217716.0
Nek9,217718.0
Mfsd7c,217721.0
Cipc,217732.0
Tmem63c,217733.0
Pomt2,217734.0
Ahsa1,217737.0
Lysmd1,217779.0
Kcnk13,217826.0
Nrde2,217827.0
9030617O03Rik,
Rin3,217835.0
Itpk1,217837.0
Unc79,217843.0
Ifi27l2b,217845.0
Serpina10,217847.0
Rcor1,217864.0
Cdc42bpb,217866.0
Eif5,217869.0
Rd3l,217874.0
Cep170b,217882.0
BC022687,217887.0
Pacs2,217893.0
Wdr60,217935.0
Rapgef5,217944.0
Cdca7l,217946.0
Tmem196,217951.0
Larp4b,217980.0
Heatr1,217995.0
Pou6f2,218030.0
Vps41,218035.0
Amph,218038.0
Zfp322a,218100.0
Slc17a2,218103.0
Mboat1,218121.0
Gmds,218138.0
Phactr1,218194.0
Mylip,218203.0
Nup153,218210.0
